# SignalP-5.0	Organism: euk	
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
Q9KUN2	SP(Sec/SPI)	0.995772	0.004228	CS pos: 27-28. TFA-QE. Pr: 0.9771
Q9KUN4	OTHER	0.490923	0.509077	
Q9KUN6	OTHER	0.051447	0.948553	
Q9KUP8	OTHER	0.000666	0.999334	
Q9KUQ1	OTHER	0.005371	0.994629	
Q9KUQ2	OTHER	0.000548	0.999452	
Q9KUQ3	OTHER	0.000305	0.999695	
Q9KUQ4	OTHER	0.001643	0.998357	
Q9KUQ6	OTHER	0.147801	0.852199	
Q9KUQ7	OTHER	0.000613	0.999387	
Q9KUQ8	SP(Sec/SPI)	0.999361	0.000639	CS pos: 19-20. ASA-EQ. Pr: 0.9457
Q9KUR5	OTHER	0.447636	0.552364	
Q9KUR6	OTHER	0.310744	0.689256	
Q9KUR7	OTHER	0.015305	0.984695	
Q9KUS3	OTHER	0.000507	0.999493	
Q9KUS6	OTHER	0.137390	0.862610	
Q9KUS7	OTHER	0.003721	0.996279	
Q9KUT5	OTHER	0.500007	0.499993	
Q9KUT6	OTHER	0.005109	0.994891	
Q9KUT7	OTHER	0.001107	0.998893	
Q9KUT8	OTHER	0.002967	0.997033	
Q9KUT9	OTHER	0.274382	0.725618	
Q9KUU0	OTHER	0.131156	0.868844	
Q9KUU3	OTHER	0.004703	0.995297	
Q9KUU4	OTHER	0.001060	0.998940	
Q9KUU5	OTHER	0.121248	0.878752	
Q9KUV0	SP(Sec/SPI)	0.973099	0.026901	CS pos: 24-25. ALA-FQ. Pr: 0.5633
Q9KUV1	OTHER	0.009722	0.990278	
Q9KUV2	OTHER	0.007490	0.992510	
Q9KUV3	OTHER	0.366610	0.633390	
Q9KUV4	OTHER	0.022599	0.977401	
Q9KUV5	OTHER	0.014927	0.985073	
Q9KUV6	OTHER	0.001139	0.998861	
Q9KUV7	OTHER	0.000652	0.999348	
Q9KUV8	OTHER	0.004553	0.995447	
Q9KUV9	SP(Sec/SPI)	0.951102	0.048898	CS pos: 19-20. SMG-HR. Pr: 0.5447
Q9KUW0	OTHER	0.001718	0.998282	
Q9KUW1	OTHER	0.007148	0.992852	
Q9KUW3	OTHER	0.003997	0.996003	
Q9KUW6	OTHER	0.013472	0.986528	
Q9KUW7	OTHER	0.001500	0.998500	
Q9KUX1	OTHER	0.003270	0.996730	
Q9KUX5	OTHER	0.000587	0.999413	
Q9KUX6	OTHER	0.222776	0.777224	
Q9KUX7	SP(Sec/SPI)	0.988647	0.011353	CS pos: 22-23. ASA-AE. Pr: 0.7799
Q9KUX8	OTHER	0.002441	0.997559	
Q9KUY1	OTHER	0.063241	0.936759	
Q9KUY2	OTHER	0.001271	0.998729	
Q9KUY3	OTHER	0.002710	0.997290	
Q9KUY5	OTHER	0.002837	0.997163	
Q9KUY8	SP(Sec/SPI)	0.832930	0.167070	CS pos: 34-35. AQA-NE. Pr: 0.7529
Q9KUZ4	OTHER	0.002922	0.997078	
Q9KUZ5	OTHER	0.011253	0.988747	
Q9KV00	OTHER	0.011213	0.988787	
Q9KV03	OTHER	0.000545	0.999455	
Q9KV05	SP(Sec/SPI)	0.912980	0.087020	CS pos: 26-27. THQ-AE. Pr: 0.3063
Q9KV06	OTHER	0.000440	0.999560	
Q9KV07	OTHER	0.451319	0.548681	
Q9KV20	OTHER	0.010362	0.989638	
Q9KV21	OTHER	0.005207	0.994793	
Q9KV23	OTHER	0.353271	0.646729	
Q9KV24	OTHER	0.000453	0.999547	
Q9KV25	OTHER	0.000963	0.999037	
Q9KV28	OTHER	0.001131	0.998869	
Q9KV41	OTHER	0.000470	0.999530	
Q9KV42	OTHER	0.002418	0.997582	
Q9KV43	OTHER	0.000791	0.999209	
Q9KV44	OTHER	0.000675	0.999325	
Q9KV45	OTHER	0.002909	0.997091	
Q9KV46	OTHER	0.001940	0.998060	
Q9KV47	OTHER	0.000561	0.999439	
Q9KV49	SP(Sec/SPI)	0.997715	0.002285	CS pos: 22-23. ALG-GD. Pr: 0.9011
Q9KV55	OTHER	0.015451	0.984549	
Q9KV56	OTHER	0.002064	0.997936	
Q9KV57	OTHER	0.000599	0.999401	
Q9KV58	OTHER	0.001651	0.998349	
Q9KV63	OTHER	0.003044	0.996956	
Q9KV65	OTHER	0.006084	0.993916	
Q9KV68	OTHER	0.000443	0.999557	
Q9KV71	OTHER	0.013554	0.986446	
Q9KV73	OTHER	0.000790	0.999210	
Q9KV77	OTHER	0.004325	0.995675	
Q9KV78	OTHER	0.000812	0.999188	
Q9KV79	OTHER	0.000954	0.999046	
Q9KV82	SP(Sec/SPI)	0.893813	0.106187	CS pos: 35-36. CSS-TP. Pr: 0.4584
Q9KV84	OTHER	0.002817	0.997183	
Q9KV85	OTHER	0.162141	0.837859	
Q9KV86	OTHER	0.000640	0.999360	
Q9KV88	OTHER	0.001405	0.998595	
Q9KV89	OTHER	0.000315	0.999685	
Q9KV90	OTHER	0.001615	0.998385	
Q9KV92	OTHER	0.001065	0.998935	
Q9KV93	OTHER	0.008325	0.991675	
Q9KV94	OTHER	0.008787	0.991213	
Q9KV95	OTHER	0.076616	0.923384	
Q9KV96	OTHER	0.001034	0.998966	
Q9KV97	OTHER	0.000908	0.999092	
Q9KV98	OTHER	0.012798	0.987202	
Q9KV99	OTHER	0.001039	0.998961	
Q9KVA0	OTHER	0.000995	0.999005	
Q9KVA1	OTHER	0.000981	0.999019	
Q9KVA2	OTHER	0.001313	0.998687	
Q9KVA3	OTHER	0.000197	0.999803	
Q9KVA4	OTHER	0.001433	0.998567	
Q9KVA5	OTHER	0.002158	0.997842	
Q9KVA8	OTHER	0.001490	0.998510	
Q9KVB1	OTHER	0.000999	0.999001	
Q9KVB2	OTHER	0.001174	0.998826	
Q9KVB4	OTHER	0.001115	0.998885	
Q9KVB5	OTHER	0.008984	0.991016	
Q9KVB6	OTHER	0.002671	0.997329	
Q9KVB7	OTHER	0.001065	0.998935	
Q9KVB8	OTHER	0.004057	0.995943	
Q9KVC0	OTHER	0.170261	0.829739	
Q9KVC1	OTHER	0.012260	0.987740	
Q9KVC2	OTHER	0.008432	0.991568	
Q9KVC3	OTHER	0.013589	0.986411	
Q9KVC6	OTHER	0.057155	0.942845	
Q9KVD0	OTHER	0.066098	0.933902	
Q9KVD7	OTHER	0.001716	0.998284	
Q9KVD8	OTHER	0.002615	0.997385	
Q9KVE1	OTHER	0.031676	0.968324	
Q9KVE3	OTHER	0.318905	0.681095	
Q9KVE4	SP(Sec/SPI)	0.903247	0.096753	CS pos: 36-37. VQA-QI. Pr: 0.8892
Q9KVE6	OTHER	0.025775	0.974225	
Q9KVE7	OTHER	0.013447	0.986553	
Q9KVE8	OTHER	0.000972	0.999028	
Q9KVE9	OTHER	0.000534	0.999466	
Q9KVF1	OTHER	0.000808	0.999192	
Q9KVF3	OTHER	0.007602	0.992398	
Q9KVF4	OTHER	0.000846	0.999154	
Q9KVF5	OTHER	0.076669	0.923331	
Q9KVF7	OTHER	0.028547	0.971453	
Q9KVG1	OTHER	0.000565	0.999435	
Q9KVG2	OTHER	0.000744	0.999256	
Q9KVG3	OTHER	0.000261	0.999739	
Q9KVG4	OTHER	0.000615	0.999385	
Q9KVH0	OTHER	0.001381	0.998619	
Q9KVH1	OTHER	0.000458	0.999542	
Q9KVH2	SP(Sec/SPI)	0.997970	0.002030	CS pos: 23-24. ASA-ES. Pr: 0.8918
Q9KVH3	OTHER	0.010699	0.989301	
Q9KVH5	OTHER	0.232687	0.767313	
Q9KVH6	OTHER	0.001076	0.998924	
Q9KVH7	OTHER	0.001390	0.998610	
Q9KVH8	SP(Sec/SPI)	0.986616	0.013384	CS pos: 23-24. AFA-LT. Pr: 0.5300
Q9KVI0	OTHER	0.001039	0.998961	
Q9KVI2	OTHER	0.090227	0.909773	
Q9KVI5	OTHER	0.013112	0.986888	
Q9KVI6	OTHER	0.249391	0.750609	
Q9KVJ1	OTHER	0.007216	0.992784	
Q9KVJ2	OTHER	0.001143	0.998857	
Q9KVJ8	OTHER	0.019436	0.980564	
Q9KVJ9	OTHER	0.210639	0.789361	
Q9KVK0	OTHER	0.028231	0.971769	
Q9KVK1	OTHER	0.000198	0.999802	
Q9KVK2	OTHER	0.013376	0.986624	
Q9KVK3	OTHER	0.045371	0.954629	
Q9KVK4	OTHER	0.000461	0.999539	
Q9KVK5	OTHER	0.007188	0.992812	
Q9KVK8	OTHER	0.000993	0.999007	
Q9KVK9	OTHER	0.000402	0.999598	
Q9KVL0	SP(Sec/SPI)	0.993032	0.006968	CS pos: 23-24. TTS-VS. Pr: 0.2847
Q9KVL1	OTHER	0.006581	0.993419	
Q9KVL3	OTHER	0.005999	0.994001	
Q9KVL5	OTHER	0.000579	0.999421	
Q9KVL9	OTHER	0.000780	0.999220	
Q9KVM0	OTHER	0.014615	0.985385	
Q9KVM3	OTHER	0.003509	0.996491	
Q9KVM4	OTHER	0.119180	0.880820	
Q9KVM6	OTHER	0.108134	0.891866	
Q9KVM8	OTHER	0.004716	0.995284	
Q9KVN1	OTHER	0.036939	0.963061	
Q9KVN2	OTHER	0.026534	0.973466	
Q9KVN4	OTHER	0.025974	0.974026	
Q9KVN5	OTHER	0.001489	0.998511	
Q9KVN7	OTHER	0.002915	0.997085	
Q9KVN8	OTHER	0.001370	0.998630	
Q9KVN9	OTHER	0.002074	0.997926	
Q9KVP0	OTHER	0.001886	0.998114	
Q9KVP2	OTHER	0.002621	0.997379	
Q9KVP3	OTHER	0.004862	0.995138	
Q9KVP5	OTHER	0.021534	0.978466	
Q9KVQ0	OTHER	0.055238	0.944762	
Q9KVQ1	OTHER	0.026978	0.973022	
Q9KVQ8	OTHER	0.211965	0.788035	
Q9KVQ9	OTHER	0.049365	0.950635	
Q9KVR0	OTHER	0.314055	0.685945	
Q9KVR2	OTHER	0.009978	0.990022	
Q9KVR3	OTHER	0.000852	0.999148	
Q9KVR4	OTHER	0.013817	0.986183	
Q9KVR5	OTHER	0.001751	0.998249	
Q9KVR7	OTHER	0.089349	0.910651	
Q9KVR8	OTHER	0.000517	0.999483	
Q9KVR9	OTHER	0.000320	0.999680	
Q9KVS1	OTHER	0.000914	0.999086	
Q9KVS2	OTHER	0.000892	0.999108	
Q9KVS5	OTHER	0.003696	0.996304	
Q9KVT0	OTHER	0.004213	0.995787	
Q9KVT1	OTHER	0.001185	0.998815	
Q9KVT2	OTHER	0.000351	0.999649	
Q9KVT6	OTHER	0.012014	0.987986	
Q9KVT9	OTHER	0.002481	0.997519	
Q9KVU0	OTHER	0.068090	0.931910	
Q9KVU1	OTHER	0.061881	0.938119	
Q9KVU2	OTHER	0.439939	0.560061	
Q9KVU6	OTHER	0.124617	0.875383	
Q9KVU8	OTHER	0.020097	0.979903	
Q9KVU9	OTHER	0.009298	0.990702	
Q9KVV0	OTHER	0.007603	0.992397	
Q9KVV1	OTHER	0.003642	0.996358	
Q9KVV2	OTHER	0.000287	0.999713	
Q9KVV3	OTHER	0.000790	0.999210	
Q9KVV5	OTHER	0.051098	0.948902	
Q9KVV6	OTHER	0.003714	0.996286	
Q9KVV8	OTHER	0.000512	0.999488	
Q9KVW2	OTHER	0.013864	0.986136	
Q9KVW3	OTHER	0.226434	0.773566	
Q9KVW5	OTHER	0.024166	0.975834	
Q9KVW9	OTHER	0.001869	0.998131	
Q9KVX0	OTHER	0.001357	0.998643	
Q9KVX1	OTHER	0.001666	0.998334	
Q9KVX2	OTHER	0.000521	0.999479	
Q9KVX7	OTHER	0.008329	0.991671	
Q9KVX8	SP(Sec/SPI)	0.998327	0.001673	CS pos: 21-22. VQA-AT. Pr: 0.9333
Q9KVX9	OTHER	0.003447	0.996553	
Q9KVY0	OTHER	0.000577	0.999423	
Q9KVY7	OTHER	0.004032	0.995968	
